"ADream_1831" "ArthurMervyn_1793" "Assignation_1834" "BlithedaleRomance" "ChroniclesOftheCanongate2" "Destiny2" "HarryandLucy1" "HistOfNY" "Klosterheim_2" "LastDayOfPompeii3" "LastMohicans_4" "MinorMorals1" "PericlesAndAspesia2" "PiazzaTales" "QuakerCity" "RealLifeInLondon_1" "RecollectionsofSouthernMatron_2" "Rookwood1" "SheppardLee2" "Spaewife3" "StLeon_1" "TheDoctor2"
"child" 0 0.0281784636028178 0.158013544018059 0.0288490538821647 0.0339764591675768 0.0185832156396343 0.0122219506233195 0.00639549756971092 0.0114090131203651 0.0174502667397916 0.0272027420363973 0.0373670594998563 0.035163510323002 0.00753437558862309 0.0504688595578774 0.00665490965960137 0.0645213323655133 0.017083504168375 0.0102550579410774 0.00818710258439538 0.0260321757692508 0.0188310618364993
"returned" 0 0.0355585374035559 0 0.0131132063100749 0.0266957893459532 0.0408830744071954 0.0142589423938727 0.0109637101195044 0.0114090131203651 0.0448721144737498 0.111531242349229 0.0143719459614832 0.0125583965439293 0.036416148678345 0.00809042786805668 0.0166372741490034 0.048390999274135 0.0512505125051251 0.0087900496637806 0.03547744453238 0.0208257406154006 0.0164771791069369
"quite" 0 0.00872190540087219 0 0.0642547109193669 0.0024268899405412 0.109640972273842 0.114071539150982 0.0100500676095457 0 0.0124644762427083 0.00544054840727945 0.0287438919229664 0.0452102275581454 0.0426947950021975 0.0308206775925969 0.0207965926862543 0.00806516654568917 0 0.0307651738232321 0.00272903419479846 0.00260321757692508 0.00470776545912483
"room" 0 0.0570278430057028 0.090293453724605 0.0340943364061947 0.0169882295837884 0.0706162194306103 0.0977756049865559 0.0100500676095457 0.0456360524814604 0.00997158099416662 0.00816082261091918 0.0201207243460765 0.0100467172351434 0.0313932316192629 0.16835795134956 0.0765314610854158 0.0241954996370675 0.0820008200082001 0.0175800993275612 0.0491226155063723 0.0208257406154006 0.0306004754843114
"arms" 0 0.0234820530023482 0.0677200902934537 0.0131132063100749 0.0582453585729887 0.0148665725117074 0.00407398354110649 0.0274092752987611 0.0114090131203651 0.0598294859649997 0.0788879519055521 0.00287438919229664 0.0301401517054302 0.0301375023544924 0.101322977585662 0.0166372741490034 0.129042664731027 0.023916905835725 0.0263701489913418 0.0409355129219769 0.0234289581923257 0.0117694136478121
"roland" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"above" 0 0.0134183160013418 0.090293453724605 0.0236037713581348 0.0169882295837884 0.00371664312792686 0.0529617860343844 0.0356320578883894 0.0228180262407302 0.0698010669591664 0.0380838388509562 0.00862316757688991 0.0703270206460039 0.0426947950021975 0.0408373978101909 0.0141416830266529 0.048390999274135 0.0136668033347 0.024905140714045 0.0136451709739923 0.00780965273077524 0.0164771791069369
"deep" 0 0.00939282120093928 0.112866817155756 0.0393396189302246 0.0364033491081179 0.0353081097153051 0.0122219506233195 0.0127909951394218 0.0342270393610953 0.0548436954679164 0.059846032480074 0.00574877838459327 0.0100467172351434 0.0175802097067872 0.0689612661134355 0.00998236448940206 0.0322606661827567 0.044417110837775 0.0087900496637806 0.0109161367791938 0.0130160878846254 0.0117694136478121
"sea" 0.0829875518672199 0.00134183160013418 0.0677200902934537 0.00131132063100749 0.0024268899405412 0.00185832156396343 0.0203699177055325 0.0146182801593393 0 0.0648152764620831 0.00816082261091918 0.0287438919229664 0.0200934344702868 0.080366672945313 0.00847568633796414 0.00499118224470103 0 0.003416700833675 0 0.0191032393635892 0.00260321757692508 0.0164771791069369
"boy" 0 0.00939282120093928 0 0.00393396189302246 0.0315495692270356 0.0111499293837806 0.00814796708221299 0.00365457003983481 0 0.0174502667397916 0.0408041130545959 0.0862316757688991 0.0150700758527151 0.00879010485339361 0.0285091267731521 0.0166372741490034 0.0806516654568917 0 0.019045107604858 0.00818710258439538 0.0364450460769511 0.00706164818868724
"work" 0 0.00738007380073801 0 0.0327830157751872 0.0315495692270356 0.0204415372035977 0.0692577201988104 0.0264956327888024 0.0114090131203651 0.0199431619883332 0.00816082261091918 0.0287438919229664 0.0150700758527151 0.0339046901488039 0.0254270590138924 0.0249559112235051 0.0241954996370675 0.017083504168375 0.0410202317643095 0.0272903419479846 0.0143176966730879 0.040016006402561
"home" 0 0.0342167058034217 0.0225733634311512 0.0118018856790674 0.0169882295837884 0.0334497881513417 0.0305548765582987 0.0237547052589263 0 0.0448721144737498 0.00272027420363973 0.0574877838459327 0.0276284723966444 0.0238588560306398 0.0508541180277848 0.0366020031278075 0.048390999274135 0.00683340166735001 0.0219751241594515 0.0109161367791938 0.0130160878846254 0.0235388272956241
"st" 0 0.00134183160013418 0 0 0.106783157383813 0.00557496469189028 0.00203699177055325 0.0420275554581004 0.159726183685111 0.00997158099416662 0 0.0229951135383731 0.00251167930878585 0.0138130219124757 0.0069346524583343 0.0540711409842611 0 0.0136668033347 0.00146500827729677 0.0191032393635892 0.303274847711772 0.0353082409434362
"around" 0.16597510373444 0.0100637370010064 0.158013544018059 0.0367169776682097 0.0339764591675768 0.013008250947744 0 0.0237547052589263 0.0228180262407302 0.0648152764620831 0.0680068550909932 0.0258695027306697 0.00502335861757171 0.0125572926477052 0.114421765562516 0.0307789571756563 0.0725864989112025 0.037583709170425 0.0175800993275612 0.0436645471167754 0.0221273494038632 0.00941553091824965
"form" 0.0829875518672199 0.0234820530023482 0.090293453724605 0.00917924441705241 0.0218420094648708 0.0111499293837806 0.0142589423938727 0.0182728501991741 0.0114090131203651 0.0648152764620831 0.059846032480074 0.00574877838459327 0.0251167930878585 0.0138130219124757 0.14870976938428 0.0274515023458557 0.0806516654568917 0.0273336066694 0.00293001655459353 0.00818710258439538 0.0247305669807883 0.0306004754843114
"fire" 0.24896265560166 0.00939282120093928 0.0451467268623025 0.0354056570372022 0.012134449702706 0.013008250947744 0.0346288600994052 0.0392866279282242 0.0342270393610953 0.0373934287281248 0.059846032480074 0.0172463351537798 0.0100467172351434 0.0125572926477052 0.0751254016319549 0.024124047516055 0.00806516654568917 0.023916905835725 0.0410202317643095 0.0272903419479846 0.00911126151923778 0.0141232963773745
"does" 0 0.022140221402214 0.0225733634311512 0.0288490538821647 0.012134449702706 0.0464580390990857 0.0529617860343844 0.0191864927091328 0 0.0249289524854166 0.0244824678327575 0.0402414486921529 0.0401868689405737 0.0376718779431155 0.0308206775925969 0.0249559112235051 0.0161303330913783 0.017083504168375 0.0322301821005289 0.0218322735583877 0.0377466548654136 0.0141232963773745
"wild" 0.16597510373444 0.0080509896008051 0.0677200902934537 0.0288490538821647 0.0315495692270356 0.0148665725117074 0.00203699177055325 0.0255819902788437 0 0.0398863239766665 0.0190419194254781 0.00574877838459327 0.0100467172351434 0.0100458341181641 0.0731991092824176 0.000831863707450171 0.0403258327284458 0.037583709170425 0.0454152565961998 0.03547744453238 0.0065080439423127 0.00235388272956241
"neither" 0 0.0248238846024824 0.0225733634311512 0.0262264126201498 0.0291226792864944 0.0167248940756709 0.00611097531165974 0.0319774878485546 0 0.0149573714912499 0.029923016240037 0.00862316757688991 0.0552569447932888 0.0251145852954103 0.00500836010879699 0.0149735467341031 0 0.023916905835725 0.0146500827729677 0.0245613077531861 0.0143176966730879 0.0306004754843114
"doubt" 0 0.0362294532036229 0.0225733634311512 0.0354056570372022 0.0412571289892003 0.0427413959711588 0.00814796708221299 0.0283229178087198 0.0228180262407302 0.0199431619883332 0.0108810968145589 0.0373670594998563 0.0100467172351434 0.0175802097067872 0.0069346524583343 0.0332745482980069 0.00806516654568917 0.04783381167145 0.024905140714045 0.0573097180907677 0.0234289581923257 0.0306004754843114
"o" 0.0829875518672199 0.00469641060046964 0.0677200902934537 0.0118018856790674 0.0145613396432472 0.0873411135062811 0.0122219506233195 0.00730914007966963 0.0456360524814604 0.137109238669791 0.00272027420363973 0.00862316757688991 0.148189079218365 0.0213473975010988 0.129832104358814 0.0756995973779656 0.0322606661827567 0.003416700833675 0.00732504138648383 0.122806538765931 0.00780965273077524 0.0447237718616859
"order" 0 0.014760147601476 0.0225733634311512 0.0157358475720899 0.0315495692270356 0.0111499293837806 0.00407398354110649 0.0219274202390089 0.0228180262407302 0.0174502667397916 0.029923016240037 0.132221902845645 0.0226051137790727 0.0226031267658693 0.0177218896157432 0.0565667321066117 0.0322606661827567 0.00683340166735001 0.0219751241594515 0.03547744453238 0.016920914250013 0.0329543582138738
"subject" 0 0.0214693056021469 0.0225733634311512 0.0170471682030973 0.0194151195243296 0.0278748234594514 0.016295934164426 0.0365457003983481 0.0114090131203651 0.00747868574562497 0.0462446614618754 0.0143719459614832 0.0426985482493595 0.0113015633829346 0.00500836010879699 0.0474162313246598 0.0564561658198242 0.0273336066694 0.0293001655459353 0 0.033841828500026 0.0564931855094979
"yes" 0 0.0127474002012747 0.0451467268623025 0.0262264126201498 0.0194151195243296 0.039024752843232 0.128330481544855 0.000913642509958703 0.0114090131203651 0.0523508002193748 0.00544054840727945 0.0258695027306697 0.0251167930878585 0.041439065737427 0.0624118721250087 0.0299470934682062 0.0241954996370675 0.0136668033347 0.0234401324367483 0.00545806838959692 0.00780965273077524 0.00235388272956241
"whale" 0 0 0 0 0 0 0 0.000913642509958703 0 0 0 0 0 0.00125572926477052 0 0 0 0 0 0 0 0
"appearance" 0 0.0254948004025495 0.0225733634311512 0.0118018856790674 0.0315495692270356 0.0148665725117074 0.0101849588527662 0.0182728501991741 0 0.00498579049708331 0.0190419194254781 0.0143719459614832 0.00251167930878585 0.0175802097067872 0.0157955972662059 0.0840182344524673 0.0241954996370675 0.037583709170425 0.0336951903778256 0.00818710258439538 0.0429530900192638 0.028246592754749
"several" 0 0.0140892318014089 0.0225733634311512 0.0288490538821647 0.00970755976216479 0.00929160781981714 0.024443901246639 0.015531922669298 0.0228180262407302 0.0199431619883332 0.0353635646473165 0.0373670594998563 0.0200934344702868 0.0263703145601808 0.00385258469907461 0.0224603201011546 0.0241954996370675 0.00683340166735001 0.0205101158821547 0.0218322735583877 0.0156193054615505 0.0141232963773745
"get" 0 0.00536732640053673 0 0.0157358475720899 0.00970755976216479 0.0576079684828663 0.0692577201988104 0.0228410627489676 0.0228180262407302 0.00747868574562497 0.0136013710181986 0.0431158378844496 0 0.0276260438249513 0.0196481819652805 0.0349382757129072 0 0.0136668033347 0.0454152565961998 0.0218322735583877 0.0104128703077003 0.00706164818868724
"thoughts" 0.0829875518672199 0.0637370010063737 0.0451467268623025 0.0262264126201498 0.0145613396432472 0.0371664312792686 0.0183329259349792 0.00456821254979352 0.0228180262407302 0.0224360572368749 0.00816082261091918 0.0603621730382294 0.0226051137790727 0.0175802097067872 0.0115577540972238 0.00249559112235051 0.048390999274135 0.003416700833675 0.0131850744956709 0.00818710258439538 0.0585723954808143 0.028246592754749
"dark" 0 0.00738007380073801 0.0677200902934537 0.0340943364061947 0.0169882295837884 0.0111499293837806 0.00814796708221299 0.0146182801593393 0.0228180262407302 0.0648152764620831 0.0734474034982726 0 0.00502335861757171 0.0376718779431155 0.176448379217617 0.00831863707450171 0.0322606661827567 0.044417110837775 0.00293001655459353 0.0272903419479846 0.0130160878846254 0.00470776545912483
"looking" 0 0.0114055686011406 0 0.0354056570372022 0.0169882295837884 0.0464580390990857 0.0427768271816182 0.0100500676095457 0.0228180262407302 0.00249289524854166 0.0190419194254781 0.00574877838459327 0.0100467172351434 0.0226031267658693 0.0265828344236148 0.0257877749309553 0.0161303330913783 0.00683340166735001 0.0234401324367483 0.0163742051687908 0.0065080439423127 0.0117694136478121
"scene" 0.0829875518672199 0.0422676954042268 0.0225733634311512 0.0236037713581348 0.024268899405412 0.0111499293837806 0.00611097531165974 0.0182728501991741 0.0342270393610953 0.0249289524854166 0.0380838388509562 0.00287438919229664 0.0125583965439293 0.0150687511772462 0.0362142961713013 0.0366020031278075 0.0161303330913783 0.023916905835725 0.0161150910502644 0.00545806838959692 0.065080439423127 0.0211849445660617
"cause" 0 0.0456222744045622 0 0.0157358475720899 0.0388302390486591 0.0278748234594514 0.00611097531165974 0.015531922669298 0.0114090131203651 0.0199431619883332 0.00272027420363973 0.0143719459614832 0.0100467172351434 0.0163244804420167 0.0069346524583343 0.0199647289788041 0.00806516654568917 0.0273336066694 0.043950248318903 0.0600387522855661 0.0208257406154006 0.0588470682390603
"point" 0 0.0107346528010735 0 0.0367169776682097 0.0266957893459532 0.0222998587675611 0.0224069094760857 0.0228410627489676 0.0570450656018254 0.00498579049708331 0.0272027420363973 0.00574877838459327 0.0125583965439293 0.0213473975010988 0.0138693049166686 0.0166372741490034 0.0161303330913783 0.03416700833675 0.00732504138648383 0.00272903419479846 0.0273337845577133 0.0164771791069369
"soul" 0.0829875518672199 0.0134183160013418 0.090293453724605 0.0354056570372022 0.0218420094648708 0.0371664312792686 0 0.0210137777290502 0 0.0922371241960413 0.0136013710181986 0 0.017581755161501 0.0288817730897219 0.120971159550943 0.0149735467341031 0.0564561658198242 0.03416700833675 0.0175800993275612 0.0136451709739923 0.0872077888269902 0.0211849445660617
"use" 0 0.0281784636028178 0 0.0144245269410824 0.0291226792864944 0.0241581803315246 0.132404465085961 0.0118773526294631 0.0228180262407302 0.00997158099416662 0.0244824678327575 0.0431158378844496 0.0226051137790727 0.0175802097067872 0.0142545633865761 0.0349382757129072 0.0241954996370675 0.00683340166735001 0.0117200662183741 0.00818710258439538 0.0195241318269381 0.0564931855094979
"during" 0 0.0308621268030862 0.0451467268623025 0.0170471682030973 0.0218420094648708 0.0185832156396343 0.0224069094760857 0.0164455651792567 0.0228180262407302 0.00498579049708331 0.0544054840727945 0.0287438919229664 0.00753503792635756 0.0339046901488039 0.00577887704861191 0.0349382757129072 0.00806516654568917 0.044417110837775 0.024905140714045 0.0218322735583877 0.031238610923101 0.0376621236729986
"became" 0 0.0167728950016773 0.0225733634311512 0.0170471682030973 0.00485377988108239 0.013008250947744 0.0142589423938727 0.0201001352190915 0.0456360524814604 0.0149573714912499 0.0462446614618754 0.0373670594998563 0.0150700758527151 0.0276260438249513 0.015025080326391 0.0216284563937045 0.0564561658198242 0.037583709170425 0.0322301821005289 0.0300193761427831 0.0442546988077264 0.0211849445660617
"lost" 0.0829875518672199 0.0228111372022811 0.0225733634311512 0.0170471682030973 0.0218420094648708 0.0315914665873783 0.00407398354110649 0.0127909951394218 0.0114090131203651 0.0498579049708331 0.0380838388509562 0.0258695027306697 0.0376751896317878 0.0251145852954103 0.020033440435188 0.034106412005457 0.0161303330913783 0.037583709170425 0.0278351572686386 0.00818710258439538 0.033841828500026 0.0211849445660617
"black" 0 0.00670915800067092 0.0677200902934537 0.0183584888341048 0.0218420094648708 0.0315914665873783 0.0142589423938727 0.0182728501991741 0.0114090131203651 0.00997158099416662 0.0108810968145589 0.0574877838459327 0.00251167930878585 0.0853895900043951 0.083601087969919 0.0216284563937045 0.0161303330913783 0.044417110837775 0.0205101158821547 0.00818710258439538 0.00260321757692508 0.00235388272956241
"party" 0 0.00201274740020127 0 0.0104905650480599 0.0364033491081179 0.0353081097153051 0.00203699177055325 0.0146182801593393 0.0684540787221905 0.0149573714912499 0.0571257582764343 0.0114975567691865 0.00502335861757171 0.0125572926477052 0.0123282710370387 0.0524074135693608 0.048390999274135 0.0136668033347 0.0102550579410774 0.0136451709739923 0.0104128703077003 0.00706164818868724
"keep" 0 0.0140892318014089 0 0.0445849014542546 0.0315495692270356 0.0111499293837806 0.0387028436405117 0.0255819902788437 0.0228180262407302 0.0149573714912499 0.0244824678327575 0.0344926703075596 0.0251167930878585 0.0238588560306398 0.0157955972662059 0.029115229760756 0.00806516654568917 0.02050020500205 0.0263701489913418 0.0327484103375815 0.0065080439423127 0.028246592754749
"mine" 0 0.0409258638040926 0.0225733634311512 0.0314716951441797 0.0339764591675768 0.0334497881513417 0.0183329259349792 0.00274092752987611 0.0228180262407302 0.0274218477339582 0.00816082261091918 0.0114975567691865 0.017581755161501 0.0188359389715577 0.0258123174837999 0.00998236448940206 0.0806516654568917 0.010250102501025 0.0263701489913418 0.0136451709739923 0.0247305669807883 0.0188310618364993
