"ADream_1831" "BelOfPrairieEden" "ConfidenceMan" "Destiny1" "HarryandLucy3" "HistOfNY" "Klosterheim" "LastDayOfPompeii3" "Metzengerstein_1832" "MinorMorals3" "PericlesAndAspesia1" "RealLifeInLondon_2" "RecollectionsofSouthernMatron_1" "Rookwood2" "ScarletLetter" "SheppardLee2" "Spaewife1" "StLeon_1" "TheBravo2" "TheDoctor1" "Wieland" "Woodstock"
"embarrassment" 0 0 0.00534519253383507 0.00213734584393101 0 0.00182728501991741 0.00570515746234596 0.00498579049708331 0 0.00768875903429187 0 0.00332612672542824 0 0 0 0.00146500827729677 0 0.00520643515385016 0.0104654118139549 0 0.00364250069814597 0.00225413069449767
"indicated" 0 0.00923254472013849 0 0.00213734584393101 0 0 0.00570515746234596 0 0 0 0 0.00582072176949942 0 0 0.0108351492240829 0.0043950248318903 0 0 0 0.00219949411635324 0.00607083449690995 0.00525963828716122
"lords" 0 0 0 0 0.00335514175473914 0.0109637101195044 0 0 0 0 0.00247567647859778 0.0041576584067853 0 0.00723536647131177 0 0 0.0108289566300287 0 0 0.00659848234905972 0 0.00300550759266356
"materials" 0 0 0.00106903850676701 0.00427469168786201 0 0 0 0.00249289524854166 0 0 0.00742702943579333 0 0 0 0.00963124375474038 0 0 0.00520643515385016 0 0.00439898823270648 0.00728500139629193 0.00375688449082945
"odd" 0 0.00692440854010387 0.0117594235744372 0.00213734584393101 0.0100654252642174 0 0 0 0 0.00768875903429187 0.00495135295719555 0.00332612672542824 0 0.0108530497069677 0.00361171640802764 0.00586003310918707 0 0.00130160878846254 0 0.00879797646541296 0 0.00375688449082945
"outline" 0 0.0161569532602424 0 0.00213734584393101 0 0 0.00570515746234596 0.00997158099416662 0.0317762948840165 0 0 0 0 0.00723536647131177 0.00722343281605528 0 0 0 0 0 0.00242833379876398 0.000751376898165889
"patron" 0 0 0.0074832695473691 0.00427469168786201 0 0.00182728501991741 0.00570515746234596 0.00249289524854166 0 0 0 0.00249459504407118 0 0 0 0.0087900496637806 0 0.00130160878846254 0.00299011766112997 0 0 0.0142761610651519
"physician" 0 0 0.00320711552030104 0 0 0.000913642509958703 0 0 0.0317762948840165 0 0 0.00498919008814236 0 0 0.0722343281605528 0.00586003310918707 0 0.00260321757692508 0 0.00879797646541296 0.00242833379876398 0.00150275379633178
"readiness" 0 0 0.00213807701353403 0 0 0.000913642509958703 0.00570515746234596 0 0 0 0.00247567647859778 0.00166306336271412 0 0 0 0.00293001655459353 0 0.00130160878846254 0.0089703529833899 0 0 0.00375688449082945
"safely" 0 0 0 0.00641203753179302 0.0100654252642174 0.00365457003983481 0 0.00498579049708331 0 0.00768875903429187 0 0.00665225345085648 0 0 0.00481562187737019 0 0 0.00130160878846254 0 0.00659848234905972 0.00121416689938199 0.00300550759266356
"sell" 0 0.00692440854010387 0.0106903850676701 0 0.0100654252642174 0.000913642509958703 0 0.00498579049708331 0 0 0 0.0041576584067853 0 0.00361768323565589 0 0.0161150910502644 0 0 0.00149505883056498 0 0 0.000751376898165889
"spell" 0 0.00230813618003462 0.00427615402706806 0.00213734584393101 0 0 0 0.00498579049708331 0.0317762948840165 0 0 0.00166306336271412 0.00806581706726891 0.00361768323565589 0.0120390546934255 0.00146500827729677 0 0 0 0 0.00364250069814597 0.000751376898165889
"travel" 0 0 0.00106903850676701 0 0 0.00274092752987611 0.00570515746234596 0 0 0.0153775180685837 0 0.00166306336271412 0 0 0.00120390546934255 0.00146500827729677 0.00541447831501435 0.00130160878846254 0 0.00659848234905972 0.00121416689938199 0.00300550759266356
"absent" 0 0.00692440854010387 0.00106903850676701 0.00213734584393101 0.00335514175473914 0.00639549756971092 0 0 0 0.00768875903429187 0.00247567647859778 0.00249459504407118 0.0161316341345378 0.00723536647131177 0 0.00146500827729677 0 0.00390482636538762 0.00299011766112997 0 0.00607083449690995 0.00300550759266356
"advantages" 0 0 0.00106903850676701 0.00213734584393101 0.00335514175473914 0.00274092752987611 0.0114103149246919 0.00249289524854166 0 0.00384437951714593 0.00990270591439111 0.00748378513221354 0 0 0.00361171640802764 0.00293001655459353 0 0.0195241318269381 0.00598023532225993 0.00659848234905972 0.00728500139629193 0.00150275379633178
"animated" 0.0829875518672199 0.00230813618003462 0 0.00213734584393101 0 0.00365457003983481 0 0.00498579049708331 0 0.00384437951714593 0.00247567647859778 0.00582072176949942 0.0322632682690757 0.00723536647131177 0 0.0043950248318903 0.00541447831501435 0.0104128703077003 0 0 0 0.00375688449082945
"appeal" 0 0 0.00962134656090312 0 0.00335514175473914 0.000913642509958703 0 0.00747868574562497 0 0 0.00495135295719555 0.00249459504407118 0 0.00361768323565589 0.00963124375474038 0 0 0.00390482636538762 0.00747529415282491 0 0.00485666759752796 0.00375688449082945
"bartleby" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"beams" 0 0.0115406809001731 0 0.00427469168786201 0.00335514175473914 0.00456821254979352 0 0 0 0 0 0.00498919008814236 0.0161316341345378 0 0.00120390546934255 0 0 0.00780965273077524 0 0.00439898823270648 0.00364250069814597 0.000751376898165889
"communicate" 0 0 0 0 0 0.000913642509958703 0 0.00249289524854166 0 0.00768875903429187 0 0 0 0 0.00240781093868509 0.00146500827729677 0 0.0195241318269381 0.00299011766112997 0.00219949411635324 0.0145700027925839 0.00375688449082945
"graceful" 0 0.0138488170802077 0.00213807701353403 0.00427469168786201 0 0.00182728501991741 0 0.0149573714912499 0 0 0.0148540588715867 0.00083153168135706 0.0483949024036135 0.00361768323565589 0.00240781093868509 0 0.00541447831501435 0.0065080439423127 0 0 0 0.00225413069449767
"grasped" 0 0.0230813618003462 0.00106903850676701 0 0 0.00182728501991741 0 0 0 0 0 0.00166306336271412 0 0.00361768323565589 0.00120390546934255 0.00293001655459353 0 0 0 0 0.00121416689938199 0.000751376898165889
"happily" 0 0.00230813618003462 0.00213807701353403 0.00213734584393101 0.0201308505284348 0.00730914007966963 0.00570515746234596 0.00997158099416662 0 0.0115331385514378 0.00495135295719555 0.00498919008814236 0 0 0 0.00293001655459353 0 0.00130160878846254 0.00747529415282491 0.0131969646981194 0.00242833379876398 0
"invisible" 0 0.00461627236006924 0.00427615402706806 0.00641203753179302 0 0.000913642509958703 0.0114103149246919 0.00747868574562497 0.0317762948840165 0.0115331385514378 0 0.00166306336271412 0.00806581706726891 0 0.00240781093868509 0 0 0.00130160878846254 0 0 0.00849916829567392 0.000751376898165889
"metropolis" 0 0 0 0 0 0.0127909951394218 0 0 0 0 0 0.055712622650923 0.00806581706726891 0.00361768323565589 0.00120390546934255 0 0 0.00780965273077524 0 0.00219949411635324 0 0
"needed" 0 0 0.00320711552030104 0.00213734584393101 0 0.00274092752987611 0.00570515746234596 0 0 0.00768875903429187 0 0 0 0 0.00963124375474038 0.00293001655459353 0.0108289566300287 0 0.00598023532225993 0 0.00607083449690995 0.00450826138899533
"neighbouring" 0 0 0 0 0.00335514175473914 0 0 0.00997158099416662 0 0.00768875903429187 0 0.00665225345085648 0 0 0 0.0102550579410774 0 0.00520643515385016 0 0 0.00364250069814597 0.00225413069449767
"nobles" 0 0 0 0 0 0.000913642509958703 0 0 0 0 0 0.00083153168135706 0 0 0.00240781093868509 0 0.00541447831501435 0.00130160878846254 0.0134555294750848 0.00219949411635324 0 0.00375688449082945
"northern" 0 0 0.00213807701353403 0 0 0.000913642509958703 0.0114103149246919 0.00249289524854166 0 0.00384437951714593 0 0.00914684849492766 0.0161316341345378 0 0.00120390546934255 0.00146500827729677 0 0.00130160878846254 0 0.00659848234905972 0 0.00601101518532711
"perils" 0 0 0.00106903850676701 0.00427469168786201 0 0.0118773526294631 0.0114103149246919 0.00498579049708331 0 0 0 0.00083153168135706 0 0 0.00120390546934255 0 0 0 0 0 0.0109275020944379 0.00300550759266356
"preparations" 0 0 0.00106903850676701 0.00213734584393101 0 0.00274092752987611 0.00570515746234596 0.00249289524854166 0 0.00384437951714593 0.00742702943579333 0.00748378513221354 0 0.0180884161782794 0.00240781093868509 0 0.00541447831501435 0.00130160878846254 0.00747529415282491 0.00219949411635324 0.00242833379876398 0.00300550759266356
"tumult" 0 0 0 0.00427469168786201 0 0 0.00570515746234596 0.00249289524854166 0.063552589768033 0 0 0.00332612672542824 0.0161316341345378 0 0.00722343281605528 0.00586003310918707 0 0.0065080439423127 0.0134555294750848 0 0.00121416689938199 0.000751376898165889
"uncommon" 0 0 0.00213807701353403 0.0170987667514481 0.00335514175473914 0.00822278258962833 0 0 0 0.00384437951714593 0 0.00498919008814236 0.00806581706726891 0 0.00120390546934255 0.0278351572686386 0 0.0065080439423127 0 0.00219949411635324 0.00849916829567392 0
"wheel" 0 0 0 0 0.00671028350947828 0.00182728501991741 0.00570515746234596 0.00249289524854166 0 0 0 0 0 0 0 0 0 0 0.00149505883056498 0.00219949411635324 0 0
"adventures" 0 0.00230813618003462 0 0 0 0.00639549756971092 0.00570515746234596 0 0 0 0.00247567647859778 0.00582072176949942 0 0.00361768323565589 0.00120390546934255 0.0117200662183741 0 0.00780965273077524 0.00149505883056498 0.00439898823270648 0.00121416689938199 0.000751376898165889
"clay" 0.0829875518672199 0.00461627236006924 0.00641423104060208 0.00213734584393101 0.0100654252642174 0.000913642509958703 0 0.0174502667397916 0 0.00384437951714593 0 0.0041576584067853 0.0161316341345378 0.00361768323565589 0 0.00293001655459353 0 0 0.00149505883056498 0 0.00121416689938199 0.00150275379633178
"color" 0 0.00923254472013849 0.00427615402706806 0 0 0.00182728501991741 0 0 0.0317762948840165 0 0 0 0 0 0.00120390546934255 0 0 0 0.0104654118139549 0 0 0
"conjecture" 0 0 0.00427615402706806 0.00213734584393101 0 0.00639549756971092 0.0114103149246919 0.00249289524854166 0 0 0 0.00748378513221354 0 0.00361768323565589 0 0.00146500827729677 0 0.00911126151923778 0.00598023532225993 0 0.0157841696919659 0.000751376898165889
"delicacy" 0 0 0.00641423104060208 0.00854938337572403 0 0.00182728501991741 0.00570515746234596 0.00249289524854166 0 0 0.00495135295719555 0.00332612672542824 0 0 0.00120390546934255 0 0 0.00911126151923778 0.00299011766112997 0 0.00121416689938199 0.00375688449082945
"derived" 0 0 0.00106903850676701 0 0.00671028350947828 0.00548185505975222 0.00570515746234596 0.00249289524854166 0 0 0.00247567647859778 0.013304506901713 0 0.00723536647131177 0 0.0043950248318903 0.00541447831501435 0.00780965273077524 0.00299011766112997 0.00659848234905972 0.00364250069814597 0.00225413069449767
"dolph" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dreary" 0 0.0115406809001731 0 0.014961420907517 0 0.000913642509958703 0 0.00747868574562497 0 0 0 0.00166306336271412 0 0.00723536647131177 0.0192624875094808 0 0 0.00130160878846254 0.00149505883056498 0 0.00485666759752796 0.000751376898165889
"eagerness" 0 0 0.00106903850676701 0.00427469168786201 0 0 0 0.00249289524854166 0 0 0 0.00332612672542824 0 0 0 0.00586003310918707 0.0108289566300287 0.0065080439423127 0.00149505883056498 0 0.0182125034907298 0
"effected" 0 0 0 0 0 0.00639549756971092 0.00570515746234596 0 0 0.00384437951714593 0 0.00665225345085648 0 0.00723536647131177 0.00361171640802764 0.0087900496637806 0 0.00520643515385016 0.00299011766112997 0.00439898823270648 0.0182125034907298 0.000751376898165889
"evils" 0 0 0 0.00641203753179302 0 0.00274092752987611 0.00570515746234596 0.00249289524854166 0 0 0 0.00083153168135706 0 0 0 0.0175800993275612 0 0.0065080439423127 0 0.00879797646541296 0.0254975048870218 0.00150275379633178
"exquisite" 0 0 0 0 0 0.00274092752987611 0 0 0 0 0.00247567647859778 0.01413603858307 0.0161316341345378 0.00361768323565589 0.00481562187737019 0 0 0.0065080439423127 0 0.00219949411635324 0.00485666759752796 0
"hesitation" 0 0.00230813618003462 0.00320711552030104 0.00213734584393101 0 0.000913642509958703 0.00570515746234596 0.00249289524854166 0 0 0.00247567647859778 0.00249459504407118 0 0.00361768323565589 0.00240781093868509 0.00146500827729677 0.00541447831501435 0.00260321757692508 0.00299011766112997 0 0.00364250069814597 0.00525963828716122
"hurt" 0 0.00230813618003462 0.00213807701353403 0.00641203753179302 0.0100654252642174 0 0 0.00249289524854166 0 0.00384437951714593 0.00990270591439111 0 0.00806581706726891 0 0 0.0117200662183741 0 0.00130160878846254 0 0.00219949411635324 0.00364250069814597 0.00751376898165889
"obscurity" 0 0 0.00427615402706806 0 0 0.00730914007966963 0.00570515746234596 0 0 0 0.00247567647859778 0.0041576584067853 0 0 0 0.00146500827729677 0.00541447831501435 0.0130160878846254 0.00299011766112997 0 0.00485666759752796 0.000751376898165889
"pious" 0 0.00230813618003462 0 0.00641203753179302 0 0.0137046376493805 0 0.00498579049708331 0 0 0.00742702943579333 0 0 0 0.0144468656321106 0.00146500827729677 0.016243434945043 0.00130160878846254 0.0134555294750848 0.00219949411635324 0 0.00300550759266356
"retained" 0 0 0.00213807701353403 0.00213734584393101 0 0.00456821254979352 0.00570515746234596 0 0 0.00384437951714593 0.00247567647859778 0.00332612672542824 0 0.00361768323565589 0.00361171640802764 0.00586003310918707 0 0.0104128703077003 0.00299011766112997 0 0.00121416689938199 0.000751376898165889
"roll" 0 0.00230813618003462 0.00427615402706806 0 0 0.00456821254979352 0 0.00498579049708331 0 0.00768875903429187 0.00495135295719555 0.00498919008814236 0.00806581706726891 0 0.00361171640802764 0.00586003310918707 0.00541447831501435 0.00390482636538762 0 0 0.00242833379876398 0
"rosewood" 0 0 0 0.00213734584393101 0 0 0 0 0 0 0 0 0 0.188119528254106 0 0 0 0 0 0 0 0
"ruined" 0 0 0.00106903850676701 0 0 0.00274092752987611 0.00570515746234596 0.00498579049708331 0 0.00384437951714593 0.00247567647859778 0.00332612672542824 0 0 0.00361171640802764 0.0161150910502644 0 0.00260321757692508 0 0 0.00242833379876398 0.00525963828716122
"spacious" 0 0.00692440854010387 0 0.00213734584393101 0 0.00182728501991741 0.00570515746234596 0.00249289524854166 0 0 0.00247567647859778 0.0116414435389988 0 0 0.00240781093868509 0 0.00541447831501435 0.00130160878846254 0.00149505883056498 0 0 0
"spend" 0 0 0 0.00641203753179302 0.00335514175473914 0.00274092752987611 0 0 0 0.00384437951714593 0.00247567647859778 0.00498919008814236 0 0.00361768323565589 0.00481562187737019 0.00293001655459353 0 0.00260321757692508 0 0 0.0145700027925839 0.00225413069449767
"treatment" 0 0 0.00106903850676701 0.00213734584393101 0 0 0 0 0 0.0192218975857297 0.00247567647859778 0.00332612672542824 0 0.00361768323565589 0.00120390546934255 0.00146500827729677 0 0.00911126151923778 0 0.00219949411635324 0.00485666759752796 0
"aim" 0 0 0.00320711552030104 0.00854938337572403 0.00335514175473914 0.00182728501991741 0 0 0 0 0.00247567647859778 0 0 0 0.00120390546934255 0 0 0 0 0.00219949411635324 0.00242833379876398 0.00225413069449767
"angel" 0.0829875518672199 0.0138488170802077 0.0138975005879712 0.00427469168786201 0 0.000913642509958703 0 0 0 0 0 0.00166306336271412 0 0.00361768323565589 0.0120390546934255 0.00293001655459353 0 0.00130160878846254 0.00149505883056498 0.00439898823270648 0.00971333519505591 0.00601101518532711
"behalf" 0 0 0.00641423104060208 0 0 0.00274092752987611 0.00570515746234596 0.00249289524854166 0 0.00384437951714593 0.00247567647859778 0.00498919008814236 0 0 0.00481562187737019 0.00146500827729677 0 0.00520643515385016 0.0179407059667798 0.00439898823270648 0 0.00751376898165889
"christians" 0 0.00230813618003462 0.00106903850676701 0.00641203753179302 0 0.00182728501991741 0.00570515746234596 0.0149573714912499 0 0.0461325542057512 0 0 0.0161316341345378 0 0 0 0 0 0.00149505883056498 0.00439898823270648 0 0.00300550759266356
"devils" 0 0.0138488170802077 0.00427615402706806 0 0 0.00182728501991741 0 0 0 0 0 0.00166306336271412 0 0.00723536647131177 0.00120390546934255 0.00586003310918707 0 0.00130160878846254 0 0 0.00121416689938199 0.00976789967615656
"exclamation" 0 0 0 0.00213734584393101 0 0 0.00570515746234596 0 0 0 0 0.00083153168135706 0 0.00723536647131177 0 0.00146500827729677 0 0 0.0089703529833899 0.00659848234905972 0.00364250069814597 0.00375688449082945
"faintly" 0 0.00461627236006924 0 0.010686729219655 0.00335514175473914 0.000913642509958703 0 0.00498579049708331 0 0 0.00247567647859778 0.00166306336271412 0 0.00361768323565589 0.00481562187737019 0 0 0.00130160878846254 0 0 0.00242833379876398 0
"illustrious" 0 0 0.00213807701353403 0.00213734584393101 0 0.0210137777290502 0.0171154723870379 0 0.063552589768033 0.00768875903429187 0.00742702943579333 0.00582072176949942 0 0.00361768323565589 0.00120390546934255 0 0 0.0156193054615505 0.0448517649169495 0.00659848234905972 0 0
"inside" 0 0 0.00534519253383507 0.00213734584393101 0.0335514175473914 0.000913642509958703 0 0 0 0 0 0.00748378513221354 0 0.00723536647131177 0 0 0.00541447831501435 0 0 0.00659848234905972 0.00121416689938199 0.00150275379633178
"keen" 0 0 0.00106903850676701 0.00427469168786201 0 0.000913642509958703 0 0.00249289524854166 0 0 0 0.00166306336271412 0.00806581706726891 0.0144707329426235 0.00120390546934255 0 0 0.00130160878846254 0 0 0.00242833379876398 0.00375688449082945
"latin" 0 0 0 0 0.00671028350947828 0.00182728501991741 0 0 0 0 0 0.00332612672542824 0 0 0 0 0.00541447831501435 0 0 0.0241944352798856 0.00242833379876398 0.00225413069449767
"manly" 0 0.00230813618003462 0.00641423104060208 0.00641203753179302 0.00335514175473914 0.00182728501991741 0 0 0 0 0.00247567647859778 0.00332612672542824 0.0322632682690757 0.00361768323565589 0.00120390546934255 0 0.00541447831501435 0.00520643515385016 0.00448517649169495 0.00439898823270648 0 0.00225413069449767
"obscure" 0 0.00230813618003462 0.00106903850676701 0.00213734584393101 0 0.00365457003983481 0 0 0 0 0.00495135295719555 0.0041576584067853 0 0 0.00601952734671274 0 0 0.0130160878846254 0.00448517649169495 0.00219949411635324 0.00607083449690995 0.00150275379633178
"paris" 0 0.00230813618003462 0.00106903850676701 0 0 0.00182728501991741 0 0.00249289524854166 0 0 0.00247567647859778 0.00332612672542824 0.00806581706726891 0 0 0 0 0.0273337845577133 0 0.00439898823270648 0 0
"possibility" 0 0 0.00213807701353403 0 0 0.000913642509958703 0.00570515746234596 0.00249289524854166 0 0 0 0.00582072176949942 0 0 0.00240781093868509 0 0 0.00520643515385016 0.00149505883056498 0.00219949411635324 0.00728500139629193 0.00751376898165889
"prisoners" 0 0.0115406809001731 0 0 0 0.000913642509958703 0.00570515746234596 0.00498579049708331 0 0.00768875903429187 0 0.01413603858307 0 0.00361768323565589 0 0.00146500827729677 0.016243434945043 0.00260321757692508 0.00299011766112997 0 0 0.00751376898165889
